bid,use1_gf,use2_gf,steps_lb,steps_ub,f0_tag,f0_cap,f0_elv,f0_scale,f1_tag,f1_cap,f1_elv,f1_scale,f2_tag,f2_cap,f2_elv,f2_scale,f5_tag,f5_cap,f5_elv,f5_scale
21363000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,319000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,159000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,159000.0,0.4,190.0
21358000,resi,sfd,1.4,3.6,IBI2020_mf_struc_resi-sfd-std,388000.0,0.4,340.0,IBI2017_mf_cont_resi,1000000.0,0.4,340.0,IBI2020_cel_struc_crwl,194000.0,-2.3,340.0,IBI2020_gen_struc_resi-sfd-std,194000.0,0.4,340.0
21355000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,151000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_bsmt,75000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,75000.0,0.4,230.0
21382000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,101000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_crwl,50000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,50000.0,0.4,140.0
21380000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,208000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,IBI2020_cel_struc_bsmt,104000.0,-2.3,110.0,IBI2020_gen_struc_resi-sfd-std,104000.0,0.4,110.0
21381000,resi,mf,0.4,2.5,IBI2020_mf_struc_resi-mf-std,1465000.0,0.2,1710.0,IBI2017_mf_cont_resi,1000000.0,0.2,1710.0,IBI2020_cel_struc_bsmt,732000.0,-2.5,1710.0,IBI2020_gen_struc_resi-mf-std,732000.0,0.2,1710.0
21379000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,202000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,IBI2020_cel_struc_bsmt,101000.0,-2.3,110.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.4,110.0
21379001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,202000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_bsmt,101000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.4,160.0
21378000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,203000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,101000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.4,140.0
21374000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,184000.0,0.0,130.0,IBI2017_mf_cont_resi,1000000.0,0.0,130.0,IBI2020_cel_struc_crwl,92000.0,-2.7,130.0,IBI2020_gen_struc_resi-sfd-std,92000.0,0.0,130.0
21367001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,158000.0,0.4,130.0,IBI2017_mf_cont_resi,1000000.0,0.4,130.0,IBI2020_cel_struc_bsmt,79000.0,-2.3,130.0,IBI2020_gen_struc_resi-sfd-std,79000.0,0.4,130.0
21373000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,111000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,56000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,56000.0,0.4,80.0
21372000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,258000.0,0.7,100.0,IBI2017_mf_cont_resi,1000000.0,0.7,100.0,IBI2020_cel_struc_bsmt,129000.0,-2.0,100.0,IBI2020_gen_struc_resi-sfd-std,129000.0,0.7,100.0
21340000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,261000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,130000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,130000.0,0.4,170.0
21304001,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,178000.0,0.7,170.0,IBI2017_mf_cont_resi,1000000.0,0.7,170.0,,,,,IBI2020_gen_struc_resi-sfd-std,89000.0,0.7,170.0
4510001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,389000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,194000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,194000.0,0.4,140.0
21054001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,92000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_crwl,46000.0,-2.3,90.0,IBI2020_gen_struc_resi-sfd-std,46000.0,0.4,90.0
21321000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-hi,1046000.0,0.0,400.0,IBI2017_mf_cont_resi,1000000.0,0.0,400.0,IBI2020_cel_struc_crwl,523000.0,-2.7,400.0,IBI2020_gen_struc_resi-sfd-hi,523000.0,0.0,400.0
21322000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,191000.0,0.4,210.0,IBI2017_mf_cont_resi,1000000.0,0.4,210.0,IBI2020_cel_struc_crwl,96000.0,-2.3,210.0,IBI2020_gen_struc_resi-sfd-std,96000.0,0.4,210.0
21305001,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,262000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_crwl,131000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-std,131000.0,0.4,260.0
21328000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,199000.0,0.7,200.0,IBI2017_mf_cont_resi,1000000.0,0.7,200.0,IBI2020_cel_struc_bsmt,100000.0,-2.0,200.0,IBI2020_gen_struc_resi-sfd-std,100000.0,0.7,200.0
21326000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,305000.0,0.4,270.0,IBI2017_mf_cont_resi,1000000.0,0.4,270.0,IBI2020_cel_struc_crwl,152000.0,-2.3,270.0,IBI2020_gen_struc_resi-sfd-std,152000.0,0.4,270.0
21327000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,157000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_crwl,78000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,78000.0,0.4,190.0
21324000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,159000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_crwl,80000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,80000.0,0.4,230.0
21325000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,176000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_crwl,88000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,88000.0,0.4,220.0
21323000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,100000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,50000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,50000.0,0.4,120.0
4511001,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,169000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_crwl,84000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-std,84000.0,0.4,240.0
21294001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,391000.0,0.4,390.0,IBI2017_mf_cont_resi,1000000.0,0.4,390.0,IBI2020_cel_struc_crwl,195000.0,-2.3,390.0,IBI2020_gen_struc_resi-sfd-std,195000.0,0.4,390.0
21298000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,140000.0,0.4,210.0,IBI2017_mf_cont_resi,1000000.0,0.4,210.0,IBI2020_cel_struc_crwl,70000.0,-2.3,210.0,IBI2020_gen_struc_resi-sfd-std,70000.0,0.4,210.0
21297000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,210000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_crwl,105000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,105000.0,0.4,220.0
4534001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,150000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,75000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,75000.0,0.4,170.0
21294000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,391000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_crwl,195000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,195000.0,0.4,230.0
4533001,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,202000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_crwl,101000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.4,230.0
21292000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,189000.0,0.4,100.0,IBI2017_mf_cont_resi,1000000.0,0.4,100.0,IBI2020_cel_struc_bsmt,94000.0,-2.3,100.0,IBI2020_gen_struc_resi-sfd-std,94000.0,0.4,100.0
21305000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,262000.0,0.4,200.0,IBI2017_mf_cont_resi,1000000.0,0.4,200.0,IBI2020_cel_struc_crwl,131000.0,-2.3,200.0,IBI2020_gen_struc_resi-sfd-std,131000.0,0.4,200.0
21304000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,178000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,,,,,IBI2020_gen_struc_resi-sfd-std,89000.0,0.4,110.0
21264001,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,201000.0,0.0,270.0,IBI2017_mf_cont_resi,1000000.0,0.0,270.0,IBI2020_cel_struc_crwl,100000.0,-2.7,270.0,IBI2020_gen_struc_resi-sfd-std,100000.0,0.0,270.0
21263001,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,124000.0,0.4,230.0,IBI2017_mf_cont_resi,1000000.0,0.4,230.0,IBI2020_cel_struc_crwl,62000.0,-2.3,230.0,IBI2020_gen_struc_resi-sfd-std,62000.0,0.4,230.0
21286000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,273000.0,0.7,140.0,IBI2017_mf_cont_resi,1000000.0,0.7,140.0,IBI2020_cel_struc_bsmt,136000.0,-2.0,140.0,IBI2020_gen_struc_resi-sfd-std,136000.0,0.7,140.0
21284000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,282000.0,0.4,320.0,IBI2017_mf_cont_resi,1000000.0,0.4,320.0,IBI2020_cel_struc_crwl,141000.0,-2.3,320.0,IBI2020_gen_struc_resi-sfd-std,141000.0,0.4,320.0
21285000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,127000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_crwl,64000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,64000.0,0.4,140.0
21283000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,227000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_bsmt,114000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-std,114000.0,0.4,160.0
4539001,resi,sfd,1.6,3.8,IBI2020_mf_struc_resi-sfd-std,102000.0,0.4,60.0,IBI2017_mf_cont_resi,1000000.0,0.4,60.0,IBI2020_cel_struc_bsmt,51000.0,-2.3,60.0,IBI2020_gen_struc_resi-sfd-std,51000.0,0.4,60.0
21264000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,201000.0,0.0,100.0,IBI2017_mf_cont_resi,1000000.0,0.0,100.0,IBI2020_cel_struc_crwl,100000.0,-2.7,100.0,IBI2020_gen_struc_resi-sfd-std,100000.0,0.0,100.0
21263000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,124000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_crwl,62000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,62000.0,0.4,80.0
21262000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,250000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_bsmt,125000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-std,125000.0,0.4,160.0
21268000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,205000.0,0.7,240.0,IBI2017_mf_cont_resi,1000000.0,0.7,240.0,IBI2020_cel_struc_crwl,102000.0,-2.0,240.0,IBI2020_gen_struc_resi-sfd-std,102000.0,0.7,240.0
21269000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,133000.0,0.0,170.0,IBI2017_mf_cont_resi,1000000.0,0.0,170.0,IBI2020_cel_struc_crwl,66000.0,-2.7,170.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.0,170.0
21267000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,133000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,66000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.4,180.0
21225000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,46000.0,0.4,100.0,IBI2017_mf_cont_resi,1000000.0,0.4,100.0,IBI2020_cel_struc_crwl,23000.0,-2.3,100.0,IBI2020_gen_struc_resi-sfd-std,23000.0,0.4,100.0
21190001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-hi,217000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,,,,,IBI2020_gen_struc_resi-sfd-hi,108000.0,0.4,90.0
21241000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,269000.0,0.4,130.0,IBI2017_mf_cont_resi,1000000.0,0.4,130.0,IBI2020_cel_struc_bsmt,134000.0,-2.3,130.0,IBI2020_gen_struc_resi-sfd-std,134000.0,0.4,130.0
21195001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,178000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,89000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,89000.0,0.4,80.0
21199000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-hi,484000.0,0.2,180.0,IBI2017_mf_cont_resi,1000000.0,0.2,180.0,IBI2020_cel_struc_bsmt,242000.0,-2.5,180.0,IBI2020_gen_struc_resi-sfd-hi,242000.0,0.2,180.0
4531002,resi,sfd,1.6,3.8,IBI2020_mf_struc_resi-sfd-std,50000.0,0.4,70.0,IBI2017_mf_cont_resi,1000000.0,0.4,70.0,IBI2020_cel_struc_bsmt,25000.0,-2.3,70.0,IBI2020_gen_struc_resi-sfd-std,25000.0,0.4,70.0
21191001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,224000.0,0.4,100.0,IBI2017_mf_cont_resi,1000000.0,0.4,100.0,,,,,IBI2020_gen_struc_resi-sfd-std,112000.0,0.4,100.0
21224000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,185000.0,0.4,200.0,IBI2017_mf_cont_resi,1000000.0,0.4,200.0,IBI2020_cel_struc_crwl,93000.0,-2.3,200.0,IBI2020_gen_struc_resi-sfd-std,93000.0,0.4,200.0
21221000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,202000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_crwl,101000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,101000.0,0.4,140.0
21220000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,406000.0,0.7,360.0,IBI2017_mf_cont_resi,1000000.0,0.7,360.0,IBI2020_cel_struc_crwl,203000.0,-2.0,360.0,IBI2020_gen_struc_resi-sfd-std,203000.0,0.7,360.0
21184001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-hi,227000.0,0.4,100.0,IBI2017_mf_cont_resi,1000000.0,0.4,100.0,,,,,IBI2020_gen_struc_resi-sfd-hi,114000.0,0.4,100.0
21183000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,371000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_bsmt,186000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-std,186000.0,0.4,260.0
21184000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,227000.0,0.4,330.0,IBI2017_mf_cont_resi,1000000.0,0.4,330.0,,,,,IBI2020_gen_struc_resi-sfd-std,114000.0,0.4,330.0
21179000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,107000.0,0.4,130.0,IBI2017_mf_cont_resi,1000000.0,0.4,130.0,IBI2020_cel_struc_crwl,54000.0,-2.3,130.0,IBI2020_gen_struc_resi-sfd-std,54000.0,0.4,130.0
21179001,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,107000.0,0.0,90.0,IBI2017_mf_cont_resi,1000000.0,0.0,90.0,IBI2020_cel_struc_crwl,54000.0,-2.7,90.0,IBI2020_gen_struc_resi-sfd-std,54000.0,0.0,90.0
21178000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-hi,786000.0,0.4,280.0,IBI2017_mf_cont_resi,1000000.0,0.4,280.0,,,,,IBI2020_gen_struc_resi-sfd-hi,393000.0,0.4,280.0
21197000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,106000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,53000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,53000.0,0.4,120.0
4531001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,50000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,25000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,25000.0,0.4,170.0
21195000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,178000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,89000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,89000.0,0.4,190.0
21191000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,224000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,,,,,IBI2020_gen_struc_resi-sfd-std,112000.0,0.4,160.0
21189000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,238000.0,0.4,300.0,IBI2017_mf_cont_resi,1000000.0,0.4,300.0,IBI2020_cel_struc_crwl,119000.0,-2.3,300.0,IBI2020_gen_struc_resi-sfd-std,119000.0,0.4,300.0
21190000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,217000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,,,,,IBI2020_gen_struc_resi-sfd-std,108000.0,0.4,220.0
21187000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,118000.0,0.4,150.0,IBI2017_mf_cont_resi,1000000.0,0.4,150.0,IBI2020_cel_struc_crwl,59000.0,-2.3,150.0,IBI2020_gen_struc_resi-sfd-std,59000.0,0.4,150.0
21188000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,181000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,90000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,90000.0,0.4,140.0
21185000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,535000.0,0.4,410.0,IBI2017_mf_cont_resi,1000000.0,0.4,410.0,IBI2020_cel_struc_crwl,268000.0,-2.3,410.0,IBI2020_gen_struc_resi-sfd-std,268000.0,0.4,410.0
21186000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-hi,279000.0,0.4,250.0,IBI2017_mf_cont_resi,1000000.0,0.4,250.0,IBI2020_cel_struc_bsmt,140000.0,-2.3,250.0,IBI2020_gen_struc_resi-sfd-hi,140000.0,0.4,250.0
21111001,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,145000.0,0.7,100.0,IBI2017_mf_cont_resi,1000000.0,0.7,100.0,IBI2020_cel_struc_crwl,73000.0,-2.0,100.0,IBI2020_gen_struc_resi-sfd-std,73000.0,0.7,100.0
21110001,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,195000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,98000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,98000.0,0.4,170.0
21162000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,124000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,IBI2020_cel_struc_bsmt,62000.0,-2.3,110.0,IBI2020_gen_struc_resi-sfd-std,62000.0,0.4,110.0
21160000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,616000.0,0.4,480.0,IBI2017_mf_cont_resi,1000000.0,0.4,480.0,IBI2020_cel_struc_crwl,308000.0,-2.3,480.0,IBI2020_gen_struc_resi-sfd-std,308000.0,0.4,480.0
21161000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,272000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,136000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,136000.0,0.4,190.0
21127000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,227000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_crwl,114000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,114000.0,0.4,170.0
21125000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,132000.0,0.4,110.0,IBI2017_mf_cont_resi,1000000.0,0.4,110.0,IBI2020_cel_struc_crwl,66000.0,-2.3,110.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.4,110.0
21126000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,311000.0,0.4,250.0,IBI2017_mf_cont_resi,1000000.0,0.4,250.0,IBI2020_cel_struc_bsmt,156000.0,-2.3,250.0,IBI2020_gen_struc_resi-sfd-std,156000.0,0.4,250.0
21123000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,136000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_crwl,68000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,68000.0,0.4,170.0
21124000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,261000.0,0.4,250.0,IBI2017_mf_cont_resi,1000000.0,0.4,250.0,IBI2020_cel_struc_crwl,130000.0,-2.3,250.0,IBI2020_gen_struc_resi-sfd-std,130000.0,0.4,250.0
21121000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,224000.0,0.0,180.0,IBI2017_mf_cont_resi,1000000.0,0.0,180.0,IBI2020_cel_struc_crwl,112000.0,-2.7,180.0,IBI2020_gen_struc_resi-sfd-std,112000.0,0.0,180.0
21122000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,351000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_crwl,176000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,176000.0,0.4,140.0
21119000,resi,sfd,1.5,3.7,IBI2020_mf_struc_resi-sfd-std,166000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,83000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,83000.0,0.4,180.0
21120000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,198000.0,0.2,130.0,IBI2017_mf_cont_resi,1000000.0,0.2,130.0,,,,,IBI2020_gen_struc_resi-sfd-std,99000.0,0.2,130.0
21142000,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,119000.0,0.4,150.0,IBI2017_mf_cont_resi,1000000.0,0.4,150.0,IBI2020_cel_struc_crwl,60000.0,-2.3,150.0,IBI2020_gen_struc_resi-sfd-std,60000.0,0.4,150.0
21099001,resi,sfd,1.6,3.7,IBI2020_mf_struc_resi-sfd-std,132000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_crwl,66000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.4,160.0
21141000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-hi,299000.0,0.7,160.0,IBI2017_mf_cont_resi,1000000.0,0.7,160.0,IBI2020_cel_struc_crwl,150000.0,-2.0,160.0,IBI2020_gen_struc_resi-sfd-hi,150000.0,0.7,160.0
21095000,nrp,retail,-0.4,1.7,IBI2020_mf_struc_nrp-retail-s1,1225000.0,0.1,450.0,okNRP_mf_cont_nrp-retail,1000000.0,0.1,450.0,IBI2020_cel_struc_bsmt,612000.0,-2.6,450.0,IBI2020_gen_struc_nrp-retail-5,612000.0,0.1,450.0
21096000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-hi,1386000.0,0.0,510.0,IBI2017_mf_cont_resi,1000000.0,0.0,510.0,IBI2020_cel_struc_crwl,693000.0,-2.7,510.0,IBI2020_gen_struc_resi-sfd-hi,693000.0,0.0,510.0
21078000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,299000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_crwl,150000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-std,150000.0,0.4,260.0
21066001,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,164000.0,0.7,160.0,IBI2017_mf_cont_resi,1000000.0,0.7,160.0,IBI2020_cel_struc_crwl,82000.0,-2.0,160.0,IBI2020_gen_struc_resi-sfd-std,82000.0,0.7,160.0
