xid,0.2,0.05,0.01,0.005,0.002,0.0,ead
2369,,0.0,0.0,0.0,0.0,,0.0
2370,0.0,0.0,0.0,0.0,0.2298,0.383,0.00096
2371,,0.0,0.0,0.0,0.0,,0.0
2373,0.0,540.06744,755.84424,1067.9388,1137.04992,1183.124,76.61041
2384,0.0,1300.7,1300.7,1300.7,1300.7,1300.7,162.5875
2389,,0.0,0.0,0.0,0.0,,0.0
2390,,0.0,0.0,0.0,0.0,,0.0
2394,0.0,1215.00891,1325.90061,1397.89746,1400.87664,1402.86276,155.75525
2395,0.0,113.99052,215.97762,290.93604,296.93775,300.93889,17.89562
2396,,0.0,0.0,0.0,0.0,,0.0
2398,,0.0,0.0,0.0,0.0,,0.0
2399,,0.0,0.0,0.0,0.0,,0.0
2402,,0.0,0.0,0.0,0.0,,0.0
2403,,0.0,0.0,0.0,0.0,,0.0
2404,,0.0,0.0,0.0,0.0,,0.0
2405,,0.0,0.0,0.0,0.0,,0.0
2406,,0.0,0.0,0.0,0.0,,0.0
2407,,0.0,0.0,0.0,0.0,,0.0
2408,,0.0,0.0,0.0,0.0,,0.0
2409,,0.0,0.0,0.0,0.0,,0.0
2411,,0.0,0.0,0.0,0.0,,0.0
2413,,0.0,0.0,0.0,0.0,,0.0
2414,,0.0,0.0,0.0,0.0,,0.0
2416,,0.0,0.0,0.0,0.0,,0.0
2417,,0.0,0.0,0.0,0.0,,0.0
2418,,0.0,0.0,0.0,0.0,,0.0
2421,,0.0,0.0,0.0,0.0,,0.0
2422,,0.0,0.0,0.0,0.0,,0.0
2423,,0.0,0.0,0.0,0.0,,0.0
2424,,0.0,0.0,0.0,0.0,,0.0
2425,,0.0,0.0,0.0,0.0,,0.0
2429,,0.0,0.0,0.0,0.0,,0.0
2430,,0.0,0.0,0.0,0.0,,0.0
2431,,0.0,0.0,0.0,0.0,,0.0
2432,,0.0,0.0,0.0,0.0,,0.0
2435,,0.0,0.0,0.0,0.0,,0.0
2436,,0.0,0.0,0.0,0.0,,0.0
2437,,0.0,0.0,0.0,0.0,,0.0
2438,,0.0,0.0,0.0,0.0,,0.0
2439,,0.0,0.0,0.0,0.0,,0.0
2440,,0.0,0.0,0.0,0.0,,0.0
2442,,0.0,0.0,0.0,0.0,,0.0
2443,,0.0,0.0,0.0,0.0,,0.0
2444,,0.0,0.0,0.0,0.0,,0.0
2445,,0.0,0.0,0.0,0.0,,0.0
2447,,0.0,0.0,0.0,0.0,,0.0
2448,,0.0,0.0,0.0,0.0,,0.0
2451,,0.0,0.0,0.0,0.0,,0.0
2452,0.0,1296.14472,1610.02592,1728.19296,1846.36,1925.13803,172.81314
2453,,0.0,0.0,0.0,0.0,,0.0
2454,,0.0,0.0,0.0,0.0,,0.0
2455,,0.0,0.0,0.0,0.0,,0.0
2456,,0.0,0.0,0.0,0.0,,0.0
2457,,0.0,0.0,0.0,0.0,,0.0
2459,0.0,2.25728,3.38592,25.3944,25.3944,25.3944,0.48108
2460,,0.0,0.0,0.0,0.0,,0.0
2461,,0.0,0.0,0.0,0.0,,0.0
2462,,0.0,0.0,0.0,0.0,,0.0
2463,,0.0,0.0,0.0,0.0,,0.0
2465,,0.0,0.0,0.0,0.0,,0.0
2468,,0.0,0.0,0.0,0.0,,0.0
2469,,0.0,0.0,0.0,0.0,,0.0
2470,,0.0,0.0,0.0,0.0,,0.0
2471,,0.0,0.0,0.0,0.0,,0.0
2472,,0.0,0.0,0.0,0.0,,0.0
2473,,0.0,0.0,0.0,0.0,,0.0
2474,,0.0,0.0,0.0,0.0,,0.0
2475,,0.0,0.0,0.0,0.0,,0.0
2476,,0.0,0.0,0.0,0.0,,0.0
2477,,0.0,0.0,0.0,0.0,,0.0
2478,,0.0,0.0,0.0,0.0,,0.0
2479,0.0,0.0,72.00792,209.96427,287.97285,339.97857,3.51995
2481,0.0,68.98068,101.99304,134.98056,164.98728,184.99176,9.98539
2484,0.0,2.23146,98.98878,128.96928,134.98056,138.98808,3.43155
2485,,0.0,0.0,0.0,0.0,,0.0
2486,,0.0,0.0,0.0,0.0,,0.0
2487,,0.0,0.0,0.0,0.0,,0.0
2488,,0.0,0.0,0.0,0.0,,0.0
2489,,0.0,0.0,0.0,0.0,,0.0
2490,,0.0,0.0,0.0,0.0,,0.0
2491,,0.0,0.0,0.0,0.0,,0.0
2492,,0.0,0.0,0.0,0.0,,0.0
2493,,0.0,0.0,0.0,0.0,,0.0
2494,,0.0,0.0,0.0,0.0,,0.0
2495,,0.0,0.0,0.0,0.0,,0.0
2496,,0.0,0.0,0.0,0.0,,0.0
2500,,0.0,0.0,0.0,0.0,,0.0
2501,,0.0,0.0,0.0,0.0,,0.0
2512,,0.0,0.0,0.0,0.0,,0.0
2515,,0.0,0.0,0.0,0.0,,0.0
2516,,0.0,0.0,0.0,0.0,,0.0
2517,,0.0,0.0,0.0,0.0,,0.0
2518,,0.0,0.0,0.0,0.0,,0.0
2519,,0.0,0.0,0.0,0.0,,0.0
2520,,0.0,0.0,0.0,0.0,,0.0
2521,,0.0,0.0,0.0,0.0,,0.0
2522,,0.0,0.0,0.0,0.0,,0.0
2523,,0.0,0.0,0.0,0.0,,0.0
2526,,0.0,0.0,0.0,0.0,,0.0
2527,0.0,16.93098,203.00074,659.62414,761.21002,828.93394,11.54642
2528,0.0,20.98506,255.0228,503.98452,571.8,617.01032,11.79404
2533,0.0,35.98457,59.98753,92.97173,122.97543,142.9779,5.59056
2535,,0.0,0.0,0.0,0.0,,0.0
2538,0.0,2933.71112,3101.70116,3185.69618,3209.83268,3225.92368,372.48412
2539,0.0,931.1645,3463.93194,6677.7797,7773.89334,8504.63577,221.04958
2540,,0.0,0.0,0.0,0.0,,0.0
2549,,0.0,0.0,0.0,0.0,,0.0
2556,,0.0,0.0,0.0,0.0,,0.0
2561,,0.0,0.0,0.0,0.0,,0.0
2567,,0.0,0.0,0.0,0.0,,0.0
2577,,0.0,0.0,0.0,0.0,,0.0
2579,,0.0,0.0,0.0,0.0,,0.0
2580,0.0,1187.95432,1360.89632,1410.57784,1484.78568,1534.25757,154.36436
2585,,0.0,0.0,0.0,0.0,,0.0
2586,,0.0,0.0,0.0,0.0,,0.0
2593,0.0,0.23448,15.94464,0.0,22.97904,38.2984,0.47678
2594,,0.0,0.0,0.0,0.0,,0.0
2595,,0.0,0.0,0.0,0.0,,0.0
2596,,0.0,0.0,0.0,0.0,,0.0
2597,,0.0,0.0,0.0,0.0,,0.0
2598,,0.0,0.0,0.0,0.0,,0.0
2599,,0.0,0.0,0.0,0.0,,0.0
2601,0.0,4364.69768,4817.47172,4991.53084,5045.5112,5081.49811,560.70079
2602,,0.0,0.0,0.0,0.0,,0.0
2603,0.0,41700.05865,50156.59749,55000.79592,55383.67071,55638.92057,5504.1303
2606,0.0,0.0,2.9622,203.99684,629.9612,913.93744,3.37148
2607,0.0,1579.81174,4660.2647,5925.19369,6596.34378,7043.77717,302.17348
2608,0.0,0.0,78.99894,473.99364,1461.35256,2119.59184,9.44642
2610,0.0,3139.786,3139.786,3139.786,3139.786,3139.786,392.47325
2611,,0.0,0.0,0.0,0.0,,0.0
2612,,0.0,0.0,0.0,0.0,,0.0
2613,,0.0,0.0,0.0,0.0,,0.0
2614,,0.0,0.0,0.0,0.0,,0.0
2616,0.0,0.0,0.0,16.5676,119.28672,187.76613,0.55225
2617,0.0,4483.92065,7257.01115,10678.67145,13156.2687,14808.0002,679.66857
2618,0.0,3317.56932,4186.6379,4384.06692,4700.20728,4910.96752,443.56619
2621,0.0,31.88976,1852.45338,2754.76275,2754.76275,2754.76275,65.37045
2623,0.0,0.0,1943.37207,2070.02415,2112.3138,2140.5069,59.42726
2624,0.0,0.0,149.99872,178.4,178.4,178.4,4.71297
2625,,0.0,0.0,0.0,0.0,,0.0
2631,,0.0,0.0,0.0,0.0,,0.0
2635,0.0,624.17768,1521.04428,1793.7332,1988.65912,2118.60973,107.78557
2640,0.0,426.9642,1661.87604,4512.68316,6887.26098,8470.31286,121.69301
2641,,0.0,0.0,0.0,0.0,,0.0
2642,,0.0,0.0,0.0,0.0,,0.0
2644,0.0,1094.46075,2088.46375,2611.9015,3182.9245,3563.6065,172.93273
2647,,0.0,0.0,0.0,0.0,,0.0
2648,0.0,0.0,3549.75621,13350.98583,23237.26951,29828.1253,221.19476
2650,,0.0,0.0,0.0,0.0,,0.0
2652,,0.0,0.0,0.0,0.0,,0.0
2653,,0.0,0.0,0.0,0.0,,0.0
2655,0.0,57.24441,118.40967,197.61084,434.43018,592.30974,10.57127
2656,,0.0,0.0,0.0,0.0,,0.0
2657,0.0,26.92852,394.84348,474.00684,790.0114,1000.68111,16.31392
2658,0.0,2992.31964,4987.47096,7219.69416,7884.47304,8327.65896,453.40608
2659,0.0,3238.81635,4976.80414,5056.7,5056.7,5056.7,457.5909
2660,0.0,2334.335,2374.62375,2374.62375,2374.62375,2374.62375,293.00054
2662,,0.0,0.0,0.0,0.0,,0.0
2663,0.0,1906.41552,13018.76016,16041.45768,17761.50264,18908.19928,601.50936
2664,0.0,0.0,590.38484,5661.8874,17363.12136,25163.944,104.50296
2665,0.0,1382.43125,1382.43125,1382.43125,1382.43125,1382.43125,172.80391
2666,,0.0,0.0,0.0,0.0,,0.0
2667,,0.0,0.0,0.0,0.0,,0.0
2668,,0.0,0.0,0.0,0.0,,0.0
2669,0.0,10877.09364,10877.09364,11114.13282,11114.13282,11114.13282,1361.4145
2672,,0.0,0.0,0.0,0.0,,0.0
2675,,0.0,0.0,0.0,0.0,,0.0
2677,,0.0,0.0,0.0,0.0,,0.0
2679,,0.0,0.0,0.0,0.0,,0.0
2680,,0.0,0.0,0.0,0.0,,0.0
2688,,0.0,0.0,0.0,0.0,,0.0
2689,0.0,0.0,0.0,943.96194,1351.8,1623.69204,8.77904
2690,,0.0,0.0,0.0,0.0,,0.0
2693,,0.0,0.0,0.0,0.0,,0.0
2694,,0.0,0.0,0.0,0.0,,0.0
2696,,0.0,0.0,0.0,0.0,,0.0
2701,,0.0,0.0,0.0,0.0,,0.0
2703,0.0,33.28672,470.17492,549.23088,744.79036,875.16335,18.67524
2704,,0.0,0.0,0.0,0.0,,0.0
2705,,0.0,0.0,0.0,0.0,,0.0
2708,,0.0,0.0,0.0,0.0,,0.0
2711,,0.0,0.0,0.0,0.0,,0.0
2712,0.0,0.0,729.03832,816.11626,906.141,966.15749,22.89934
2714,,0.0,0.0,0.0,0.0,,0.0
2718,,0.0,0.0,0.0,0.0,,0.0
2721,0.0,0.0,177.15132,412.86906,885.27258,1200.20826,9.05077
2722,,0.0,0.0,0.0,0.0,,0.0
2723,,0.0,0.0,0.0,0.0,,0.0
2724,,0.0,0.0,0.0,0.0,,0.0
2726,,0.0,0.0,0.0,0.0,,0.0
2727,0.0,0.0,230.99317,306.93613,461.98634,565.35315,8.14541
2729,,0.0,0.0,0.0,0.0,,0.0
2733,,0.0,0.0,0.0,0.0,,0.0
2734,,0.0,0.0,0.0,0.0,,0.0
2735,,0.0,0.0,0.0,0.0,,0.0
2736,0.0,0.0,90.4,77.6875,117.2375,143.60417,2.78145
2737,,0.0,0.0,0.0,0.0,,0.0
2740,0.0,926.75944,2315.88464,2595.7376,3066.21504,3379.86667,161.57791
2741,,0.0,0.0,0.0,0.0,,0.0
2745,,0.0,0.0,0.0,0.0,,0.0
2757,0.0,0.0,36.03042,65.83336,125.88406,165.91786,1.55465
2758,0.0,0.0,948.2235,1239.161,1710.247,2024.30433,32.59159
2763,,0.0,0.0,0.0,0.0,,0.0
2764,,0.0,0.0,0.0,0.0,,0.0
2765,,0.0,0.0,0.0,0.0,,0.0
2766,,0.0,0.0,0.0,0.0,,0.0
2768,,0.0,0.0,0.0,0.0,,0.0
2772,,0.0,0.0,0.0,0.0,,0.0
2774,,0.0,0.0,0.0,0.0,,0.0
2776,,0.0,0.0,0.0,0.0,,0.0
2779,,0.0,0.0,0.0,0.0,,0.0
2781,,0.0,0.0,0.0,0.0,,0.0
2782,0.0,0.0,218.94574,305.98464,456.0348,556.06824,7.84637
2783,,0.0,0.0,0.0,0.0,,0.0
2795,0.0,118.5318,237.0636,273.28165,312.79225,339.13265,18.80869
2796,,0.0,0.0,0.0,0.0,,0.0
2797,,0.0,0.0,0.0,0.0,,0.0
2801,0.0,868.17329,1936.446,3475.92057,5254.22348,6439.75875,159.5255
2802,,0.0,0.0,0.0,0.0,,0.0
2803,,0.0,0.0,0.0,0.0,,0.0
2804,,0.0,0.0,0.0,0.0,,0.0
2805,,0.0,0.0,0.0,0.0,,0.0
2806,,0.0,0.0,0.0,0.0,,0.0
2807,,0.0,0.0,0.0,0.0,,0.0
2808,,0.0,0.0,0.0,0.0,,0.0
2809,,0.0,0.0,0.0,0.0,,0.0
2811,,0.0,0.0,0.0,0.0,,0.0
2812,0.0,0.0,92.88528,194.87696,468.06896,650.19696,4.6898
2813,0.0,0.0,0.62888,33.0162,183.00408,282.996,0.88672
2815,,0.0,0.0,0.0,0.0,,0.0
2816,0.0,0.0,0.0,0.0,728.72305,1214.53842,3.03635
2817,,0.0,0.0,0.0,0.0,,0.0
2819,0.0,0.0,1223.38921,2488.64345,6479.77631,9140.53155,62.8208
2820,,0.0,0.0,0.0,0.0,,0.0
2822,,0.0,0.0,0.0,0.0,,0.0
2823,0.0,0.0,420.31227,2661.97771,21015.6135,33251.37069,105.89534
2824,,0.0,0.0,0.0,0.0,,0.0
2825,0.0,0.0,8644.8386,18723.2434,28323.7928,34724.15907,374.93548
2827,0.0,0.0,0.0,0.0,34.9764,58.294,0.14574
2828,,0.0,0.0,0.0,0.0,,0.0
2829,,0.0,0.0,0.0,0.0,,0.0
2831,,0.0,0.0,0.0,0.0,,0.0
2832,0.0,294.43188,407.52492,456.27192,521.5929,565.14022,40.83455
2837,,0.0,0.0,0.0,0.0,,0.0
2838,,0.0,0.0,0.0,0.0,,0.0
2839,,0.0,0.0,0.0,0.0,,0.0
2842,,0.0,0.0,0.0,0.0,,0.0
2843,,0.0,0.0,0.0,0.0,,0.0
2844,,0.0,0.0,0.0,0.0,,0.0
2846,,0.0,0.0,0.0,0.0,,0.0
2847,,0.0,0.0,0.0,0.0,,0.0
2849,,0.0,0.0,0.0,0.0,,0.0
2850,,0.0,0.0,0.0,0.0,,0.0
2852,,0.0,0.0,0.0,0.0,,0.0
2853,0.0,93.01887,107.96373,113.97603,126.00063,134.01703,12.1709
2854,0.0,0.0,0.0,2.04932,9.22194,14.00369,0.04526
2855,,0.0,0.0,0.0,0.0,,0.0
2856,,0.0,0.0,0.0,0.0,,0.0
2857,,0.0,0.0,0.0,0.0,,0.0
2858,,0.0,0.0,0.0,0.0,,0.0
2859,,0.0,0.0,0.0,0.0,,0.0
2860,,0.0,0.0,0.0,0.0,,0.0
2877,0.0,98.73675,156.66231,275.14641,314.64111,340.97091,15.13305
2899,,0.0,0.0,0.0,0.0,,0.0
2908,,0.0,0.0,0.0,0.0,,0.0
2910,,0.0,0.0,0.0,0.0,,0.0
2911,,0.0,0.0,0.0,0.0,,0.0
2912,,0.0,0.0,0.0,0.0,,0.0
2913,,0.0,0.0,0.0,0.0,,0.0
2914,,0.0,0.0,0.0,0.0,,0.0
2916,,0.0,0.0,0.0,0.0,,0.0
2920,,0.0,0.0,0.0,0.0,,0.0
2921,,0.0,0.0,0.0,0.0,,0.0
2922,,0.0,0.0,0.0,0.0,,0.0
2923,,0.0,0.0,0.0,0.0,,0.0
2924,,0.0,0.0,0.0,0.0,,0.0
2925,,0.0,0.0,0.0,0.0,,0.0
2926,,0.0,0.0,0.0,0.0,,0.0
2927,,0.0,0.0,0.0,0.0,,0.0
2928,,0.0,0.0,0.0,0.0,,0.0
2929,,0.0,0.0,0.0,0.0,,0.0
2930,,0.0,0.0,0.0,0.0,,0.0
2932,,0.0,0.0,0.0,0.0,,0.0
2935,,0.0,0.0,0.0,0.0,,0.0
2937,,0.0,0.0,0.0,0.0,,0.0
2938,0.0,1188.20424,2343.14316,2448.1626,2616.41364,2728.581,184.66239
2939,0.0,0.0,0.0,0.0,230.86629,384.77715,0.96194
2940,,0.0,0.0,0.0,0.0,,0.0
2942,,0.0,0.0,0.0,0.0,,0.0
2943,,0.0,0.0,0.0,0.0,,0.0
2944,,0.0,0.0,0.0,0.0,,0.0
2945,,0.0,0.0,0.0,0.0,,0.0
2955,,0.0,0.0,0.0,0.0,,0.0
2957,,0.0,0.0,0.0,0.0,,0.0
2958,,0.0,0.0,0.0,0.0,,0.0
2959,,0.0,0.0,0.0,0.0,,0.0
2960,,0.0,0.0,0.0,0.0,,0.0
2961,0.0,632.1975,1895.8262,2488.9424,3199.3025,3672.8759,124.34175
2963,,0.0,0.0,0.0,0.0,,0.0
2965,,0.0,0.0,0.0,0.0,,0.0
2971,,0.0,0.0,0.0,0.0,,0.0
2974,,0.0,0.0,0.0,0.0,,0.0
2975,,0.0,0.0,0.0,0.0,,0.0
2976,,0.0,0.0,0.0,0.0,,0.0
2977,,0.0,0.0,0.0,0.0,,0.0
2978,,0.0,0.0,0.0,0.0,,0.0
2979,,0.0,0.0,0.0,0.0,,0.0
2980,,0.0,0.0,0.0,0.0,,0.0
2981,0.0,0.0,197.56792,711.13064,1027.12544,1237.78864,11.0954
2984,,0.0,0.0,0.0,0.0,,0.0
2988,,0.0,0.0,0.0,0.0,,0.0
2990,,0.0,0.0,0.0,0.0,,0.0
2993,,0.0,0.0,0.0,0.0,,0.0
2994,0.0,0.0,304.3203,659.8095,1217.2812,1588.929,14.11858
2995,0.0,0.0,0.0,7.10848,21.54758,31.17365,0.11348
2996,,0.0,0.0,0.0,0.0,,0.0
2997,0.0,0.0,0.0,8.72352,34.16712,51.12952,0.17144
3001,,0.0,0.0,0.0,0.0,,0.0
3002,,0.0,0.0,0.0,0.0,,0.0
3003,0.0,0.0,617.45836,1757.36445,2137.1855,2390.39953,28.65563
3004,,0.0,0.0,0.0,0.0,,0.0
3007,,0.0,0.0,0.0,0.0,,0.0
3008,,0.0,0.0,0.0,0.0,,0.0
3019,,0.0,0.0,0.0,0.0,,0.0
3020,,0.0,0.0,0.0,0.0,,0.0
3021,0.0,237.49813,2935.7,2935.7,2935.7,2935.7,110.63332
3024,,0.0,0.0,0.0,0.0,,0.0
3031,,0.0,0.0,0.0,0.0,,0.0
3041,,0.0,0.0,0.0,0.0,,0.0
3049,,0.0,0.0,0.0,0.0,,0.0
3054,,0.0,0.0,0.0,0.0,,0.0
3055,0.0,2559.0891,4860.97026,5352.86962,6544.51314,7338.94215,397.597
3059,,0.0,0.0,0.0,0.0,,0.0
3060,0.0,6671.4018,8713.42395,9402.0591,10843.0182,11803.6576,906.35465
3061,,0.0,0.0,0.0,0.0,,0.0
3062,0.0,2190.18228,2676.34224,3018.2724,3531.16764,3873.0978,293.05912
3063,0.0,2000.922,2550.68352,3051.89808,3942.8004,4536.73528,274.0793
3064,0.0,2009.61952,2607.24328,2807.70408,3357.7184,3724.39461,272.92634
3066,0.0,1709.44,3872.95,4308.323,4615.488,4820.26467,283.13045
3067,0.0,0.0,0.0,2.21252,75.22568,123.90112,0.32082
3068,0.0,1496.47698,2083.41855,2320.88346,2567.30931,2731.59321,207.47563
3069,,0.0,0.0,0.0,0.0,,0.0
3070,,0.0,0.0,0.0,0.0,,0.0
3071,,0.0,0.0,0.0,0.0,,0.0
3073,0.0,5699.05323,7198.80408,7983.28914,11582.69118,13982.29254,778.25533
3074,0.0,294.37224,957.12556,1044.43936,1136.74252,1198.27796,57.71858
3077,,0.0,0.0,0.0,0.0,,0.0
3078,0.0,0.0,105.0081,186.04485,309.0072,390.9821,4.27036
3079,,0.0,0.0,0.0,0.0,,0.0
3085,,0.0,0.0,0.0,0.0,,0.0
3086,,0.0,0.0,0.0,0.0,,0.0
3087,,0.0,0.0,0.0,0.0,,0.0
3088,0.0,41.5107,161.89173,228.30885,326.55084,392.0455,9.70774
3091,0.0,2.23861,84.04963,113.9656,141.03243,159.07698,3.07131
3092,0.0,8.98652,60.00448,77.97752,98.99324,113.00372,2.87622
3094,0.0,6.02448,36.00344,44.96844,86.99636,115.01497,1.89478
3095,0.0,45.02936,89.97471,164.99564,234.05186,280.08934,7.82742
3096,0.0,140.97984,209.98668,231.01152,258.05592,276.08552,19.96306
3098,0.0,222.04765,264.08624,288.06921,321.07999,343.08718,29.33453
3099,0.0,251.99776,294.0288,345.01264,396.09072,430.14277,33.35586
3101,0.0,252.04108,363.05428,474.06748,522.07041,554.07236,35.86814
3102,0.0,207.01224,384.09384,420.0876,483.02856,524.9892,31.72119
3104,0.0,372.02316,510.05643,522.07833,582.07854,622.07868,50.98406
3105,0.0,86.98019,144.0536,204.02374,294.05724,354.07957,13.40964
3107,0.0,24.00664,108.02988,182.9954,255.01532,303.0286,6.38385
3108,,0.0,0.0,0.0,0.0,,0.0
3109,0.0,30.03858,63.018,105.03,198.01656,260.0076,5.44674
3110,0.0,4657.41945,8661.9726,11227.4613,13135.48605,14407.50255,729.50529
3111,0.0,0.0,0.0,11.1189,51.8882,79.06773,0.25326
3114,,0.0,0.0,0.0,0.0,,0.0
3117,,0.0,0.0,0.0,0.0,,0.0
3118,,0.0,0.0,0.0,0.0,,0.0
3122,0.0,345.0564,402.05334,429.0429,462.0681,484.0849,45.18198
3123,0.0,225.04362,297.03216,339.0633,372.06183,394.06085,30.74284
3124,0.0,497.81958,812.82406,957.66987,1691.74281,2181.12477,75.82256
3125,0.0,1380.21912,2252.07024,2399.49696,2587.59312,2712.99056,200.57236
3126,0.0,1640.50698,2449.42056,2710.23849,2959.71651,3126.03519,232.32641
3127,0.0,3497.55852,4327.44995,4638.93735,5081.69444,5376.86583,466.27253
3128,0.0,0.0,9.1701,186.4587,587.9053,855.53637,3.27746
3129,0.0,1.40805,20.9196,42.04035,59.9427,71.8776,0.99435
3130,0.0,18.063,81.0828,92.9241,113.9976,128.0466,4.32509
3131,0.0,72.05688,149.96712,162.07752,170.95848,176.87912,11.47225
3132,0.0,114.10231,156.0734,161.97888,174.00075,182.01533,15.6163
3133,0.0,50.9444,63.024,75.1036,90.0718,100.0506,6.8834
3134,0.0,5.89784,66.01044,105.02692,153.117,185.17705,3.03361
3135,0.0,24.01702,117.10954,171.0947,204.0384,226.00087,6.33706
3136,0.0,15.04568,182.98202,215.94976,234.09308,246.18863,7.24166
3137,0.0,8.9338,149.9938,272.9511,327.0241,363.07277,6.49601
3138,,0.0,0.0,0.0,0.0,,0.0
3141,,0.0,0.0,0.0,0.0,,0.0
3142,,0.0,0.0,0.0,0.0,,0.0
3143,,0.0,0.0,0.0,0.0,,0.0
3150,,0.0,0.0,0.0,0.0,,0.0
3151,,0.0,0.0,0.0,0.0,,0.0
3153,0.0,199.11451,374.23932,542.16722,719.691,838.04019,32.1422
3156,0.0,6297.02142,7751.83812,8333.7648,9106.0749,9620.9483,838.35459
3160,0.0,3.08481,195.3713,386.62952,1134.18181,1632.55,10.70343
3161,,0.0,0.0,0.0,0.0,,0.0
3162,,0.0,0.0,0.0,0.0,,0.0
3163,0.0,2670.91147,2901.28282,3021.35516,3153.99321,3242.41858,342.22828
3167,,0.0,0.0,0.0,0.0,,0.0
3171,0.0,1274.12428,3830.36108,4601.22624,5352.1208,5852.71717,244.86286
3172,0.0,39.22466,213.1775,254.96029,333.40961,385.70916,10.76191
3173,,0.0,0.0,0.0,0.0,,0.0
3174,,0.0,0.0,0.0,0.0,,0.0
3176,0.0,8.89044,140.87928,302.95884,473.92884,587.90884,6.99894
3177,,0.0,0.0,0.0,0.0,,0.0
3182,,0.0,0.0,0.0,0.0,,0.0
3188,0.0,7856.4996,12966.507,15454.0338,19477.116,22159.1708,1170.78197
3196,,0.0,0.0,0.0,0.0,,0.0
3199,0.0,0.0,1.38338,2.07507,35.96788,58.56309,0.18791
3201,,0.0,0.0,0.0,0.0,,0.0
3203,0.0,150.03936,357.0852,666.06456,792.15696,876.21856,27.80903
3212,,0.0,0.0,0.0,0.0,,0.0
3215,,0.0,0.0,0.0,0.0,,0.0
3216,,0.0,0.0,0.0,0.0,,0.0
3221,0.0,0.0,0.0,0.0,30.05984,50.09973,0.12525
